DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER;TOTAL PRICE;RATES;EUR
25/06/2024;GB;GBP;WEBSITE;ZLD;56;560.00;1.21;677.60
25/06/2024;GB;GBP;WEBSITE;ZTA;1215;102461.97;1.21;123978.98
25/06/2024;GB;GBP;WEBSITE;ZUP;1;29.00;1.21;35.09
25/06/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
25/06/2024;ID;IDR;CEF;ZTA;2516;622425004.00;0.00;37345.50
25/06/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
25/06/2024;ID;IDR;CSC;ZTA;24;6967000.00;0.00;418.02
25/06/2024;ID;IDR;DIRECTRETAIL;ZKL;6;0.00;0.00;0.00
25/06/2024;ID;IDR;DIRECTRETAIL;ZTA;1990;606778000.00;0.00;36406.68
25/06/2024;ID;IDR;WEBSITE;ZKL;1;0.00;0.00;0.00
25/06/2024;ID;IDR;WEBSITE;ZTA;324;174157000.00;0.00;10449.42
25/06/2024;KG;KGS;CEF;ZTA;110;432936.00;0.01;4762.30
25/06/2024;MA;MAD;CEF;ZKL;1;0.00;0.10;0.00
25/06/2024;MA;MAD;CEF;ZTA;62;26440.00;0.10;2511.80
25/06/2024;MA;MAD;DIRECTRETAIL;ZKL;3;0.00;0.10;0.00
25/06/2024;MA;MAD;DIRECTRETAIL;ZTA;21;9520.00;0.10;904.40
25/06/2024;MV;MVR;DIRECTRETAIL;ZTA;3;3000.00;0.06;183.00
25/06/2024;MX;MXN;CEF;ZTA;111;72139.40;0.05;3383.34
25/06/2024;MX;MXN;CSC;ZKL;4;0.00;0.05;0.00
25/06/2024;MX;MXN;CSC;ZL2;7;5966.80;0.05;279.84
25/06/2024;MX;MXN;CSC;ZL3;6;5688.00;0.05;266.77
25/06/2024;MX;MXN;CSC;ZLD;6;6.00;0.05;0.28
25/06/2024;MX;MXN;CSC;ZTA;38;23408.37;0.05;1097.85
25/06/2024;MX;MXN;DIRECTRETAIL;ZKL;4;0.00;0.05;0.00
25/06/2024;MX;MXN;DIRECTRETAIL;ZTA;251;185582.80;0.05;8703.83
25/06/2024;MX;MXN;INDIRECTRETAIL;ZBC;52;32796.80;0.05;1538.17
25/06/2024;MX;MXN;WEBSITE;ZKL;2;0.00;0.05;0.00
25/06/2024;MX;MXN;WEBSITE;ZL2;4;4172.20;0.05;195.68
25/06/2024;MX;MXN;WEBSITE;ZL3;8;7284.00;0.05;341.62
25/06/2024;MX;MXN;WEBSITE;ZLD;35;35.00;0.05;1.64
25/06/2024;MX;MXN;WEBSITE;ZTA;56;41523.98;0.05;1947.47
25/06/2024;PH;PHP;CEF;ZTA;781;170080.06;0.02;2780.81
25/06/2024;PH;PHP;DIRECTRETAIL;ZKL;1;0.00;0.02;0.00
25/06/2024;PH;PHP;DIRECTRETAIL;ZTA;969;1076560.00;0.02;17601.76
25/06/2024;PH;PHP;INDIRECTRETAIL;ZBC;3;4868.00;0.02;79.59
25/06/2024;PH;PHP;INDIRECTRETAILSR;ZDE;15;25350.00;0.02;414.47
25/06/2024;PH;PHP;WEBSITE;ZTA;260;372112.00;0.02;6084.03
25/06/2024;SK;EUR;CEF;ZBC;157;5405.30;1.00;5405.30
25/06/2024;SK;EUR;CEF;ZTA;40;1220.00;1.00;1220.00
25/06/2024;SK;EUR;CSC;ZKL;5;0.00;1.00;0.00
25/06/2024;SK;EUR;CSC;ZTA;91;3173.23;1.00;3173.23
25/06/2024;SK;EUR;DIRECTRETAIL;ZKL;194;0.00;1.00;0.00
25/06/2024;SK;EUR;DIRECTRETAIL;ZTA;1497;56159.95;1.00;56159.95
25/06/2024;SK;EUR;INDIRECTRETAIL;ZBC;47;1796.00;1.00;1796.00
25/06/2024;SK;EUR;WEBSITE;ZKL;4;0.00;1.00;0.00
25/06/2024;SK;EUR;WEBSITE;ZL2;2;51.00;1.00;51.00
25/06/2024;SK;EUR;WEBSITE;ZLD;1;13.50;1.00;13.50
25/06/2024;SK;EUR;WEBSITE;ZTA;410;27867.85;1.00;27867.85
25/06/2024;TN;TND;CEF;ZTA;14;4365.00;0.30;1313.87
25/06/2024;TN;TND;DIRECTRETAIL;ZKL;7;0.00;0.30;0.00
25/06/2024;TN;TND;DIRECTRETAIL;ZTA;16;4345.00;0.30;1307.85
26/06/2024;AE;AED;CSC;ZKL;3;0.00;0.26;0.00
26/06/2024;AE;AED;CSC;ZTA;2;310.00;0.26;80.60
26/06/2024;AE;AED;DIRECTRETAIL;ZKL;1;0.00;0.26;0.00
26/06/2024;AE;AED;DIRECTRETAIL;ZTA;128;37985.00;0.26;9876.10
26/06/2024;AE;AED;INDIRECTRETAIL;ZBC;5;650.00;0.26;169.00
26/06/2024;AE;AED;WEBSITE;ZTA;71;25375.00;0.26;6597.50
26/06/2024;AZ;AZN;CEF;ZTA;121;11058.60;0.56;6192.82
26/06/2024;CR;CRC;CEF;ZTA;12;216100.00;0.00;410.59
26/06/2024;CR;CRC;CSC;ZTA;12;405600.00;0.00;770.64
26/06/2024;CR;CRC;WEBSITE;ZL3;2;70000.00;0.00;133.00
26/06/2024;CR;CRC;WEBSITE;ZTA;9;354400.00;0.00;673.36
26/06/2024;CZ;CZK;CEF;ZTA;76;45207.00;0.04;1790.20
26/06/2024;CZ;CZK;CSC;ZKL;10;0.00;0.04;0.00
26/06/2024;CZ;CZK;CSC;ZRS;1;0.00;0.04;0.00
26/06/2024;CZ;CZK;CSC;ZTA;179;194060.00;0.04;7684.78
26/06/2024;CZ;CZK;CSC;ZUP;25;14750.00;0.04;584.10
26/06/2024;CZ;CZK;DIRECTRETAIL;ZKL;242;0.00;0.04;0.00
26/06/2024;CZ;CZK;DIRECTRETAIL;ZTA;4665;5189671.00;0.04;205510.97
26/06/2024;CZ;CZK;DIRECTRETAIL;ZUP;7;6930.00;0.04;274.43
26/06/2024;CZ;CZK;INDIRECTRETAIL;ZBC;37;23493.00;0.04;930.32
26/06/2024;CZ;CZK;WEBSITE;ZKL;2;0.00;0.04;0.00
26/06/2024;CZ;CZK;WEBSITE;ZL2;3;3345.00;0.04;132.46
26/06/2024;CZ;CZK;WEBSITE;ZLD;1;375.00;0.04;14.85
26/06/2024;CZ;CZK;WEBSITE;ZTA;1467;2532288.00;0.04;100278.60
26/06/2024;DE;EUR;ATHOME;ZFG;223;0.00;1.00;0.00
26/06/2024;DE;EUR;CEF;ZTA;303;7546.30;1.00;7546.30
26/06/2024;DE;EUR;CSC;ZKL;33;0.00;1.00;0.00
26/06/2024;DE;EUR;CSC;ZLD;1;0.00;1.00;0.00
26/06/2024;DE;EUR;CSC;ZRS;4;0.00;1.00;0.00
26/06/2024;DE;EUR;CSC;ZTA;152;313.00;1.00;313.00
26/06/2024;DE;EUR;DIRECTRETAIL;ZKL;21;0.00;1.00;0.00
26/06/2024;DE;EUR;DIRECTRETAIL;ZLD;1;0.00;1.00;0.00
26/06/2024;DE;EUR;DIRECTRETAIL;ZTA;1117;31102.76;1.00;31102.76
26/06/2024;DE;EUR;INDIRECTRETAIL;ZBC;6;194.00;1.00;194.00
26/06/2024;DE;EUR;INDIRECTRETAILSR;ZDE;697;40659.00;1.00;40659.00
26/06/2024;DE;EUR;INDIRECTRETAILSR;ZFG;579;0.00;1.00;0.00
26/06/2024;DE;EUR;WEBSITE;ZKL;27;0.00;1.00;0.00
26/06/2024;DE;EUR;WEBSITE;ZL2;108;4672.00;1.00;4672.00
26/06/2024;DE;EUR;WEBSITE;ZL3;22;838.00;1.00;838.00
26/06/2024;DE;EUR;WEBSITE;ZLD;191;0.00;1.00;0.00
26/06/2024;DE;EUR;WEBSITE;ZTA;1572;121722.67;1.00;121722.67
26/06/2024;EG;EGP;CSC;ZKL;1;0.00;0.02;0.00
26/06/2024;EG;EGP;CSC;ZTA;73;93080.04;0.02;1749.90
26/06/2024;EG;EGP;DIRECTRETAIL;ZKL;69;0.00;0.02;0.00
26/06/2024;EG;EGP;DIRECTRETAIL;ZTA;584;564499.69;0.02;10612.59
26/06/2024;EG;EGP;INDIRECTRETAILSR;ZDE;60;61916.23;0.02;1164.03
26/06/2024;EG;EGP;WEBSITE;ZKL;7;0.00;0.02;0.00
26/06/2024;EG;EGP;WEBSITE;ZTA;502;813790.93;0.02;15299.27
26/06/2024;FR;EUR;CSC;ZKL;19;0.00;1.00;0.00
26/06/2024;FR;EUR;CSC;ZTA;2;73.00;1.00;73.00
26/06/2024;FR;EUR;WEBSITE;ZKL;4;0.00;1.00;0.00
26/06/2024;FR;EUR;WEBSITE;ZL2;1;38.00;1.00;38.00
26/06/2024;FR;EUR;WEBSITE;ZLD;5;5.00;1.00;5.00
26/06/2024;FR;EUR;WEBSITE;ZTA;82;5534.57;1.00;5534.57
26/06/2024;GB;GBP;CSC;ZKL;15;0.00;1.21;0.00
26/06/2024;GB;GBP;CSC;ZL2;1;9.00;1.21;10.89
26/06/2024;GB;GBP;CSC;ZRS;11;0.00;1.21;0.00
26/06/2024;GB;GBP;CSC;ZTA;12;199.95;1.21;241.94
26/06/2024;GB;GBP;DIRECTRETAIL;ZTA;75;3244.80;1.21;3926.21
26/06/2024;GB;GBP;INDIRECTRETAILSR;ZDE;190;5800.00;1.21;7018.00
26/06/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;10;328.00;1.21;396.88
26/06/2024;GB;GBP;WEBSITE;ZKL;1;0.00;1.21;0.00
26/06/2024;GB;GBP;WEBSITE;ZL2;27;383.00;1.21;463.43
26/06/2024;GB;GBP;WEBSITE;ZL3;6;104.00;1.21;125.84
26/06/2024;GB;GBP;WEBSITE;ZLD;51;510.00;1.21;617.10
26/06/2024;GB;GBP;WEBSITE;ZTA;1103;86857.99;1.21;105098.17
26/06/2024;GB;GBP;WEBSITE;ZUP;5;115.00;1.21;139.15
26/06/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
26/06/2024;ID;IDR;CEF;ZTA;2901;776436015.00;0.00;46586.16
26/06/2024;ID;IDR;CSC;ZKL;1;0.00;0.00;0.00
26/06/2024;ID;IDR;CSC;ZTA;22;8700000.00;0.00;522.00
26/06/2024;ID;IDR;DIRECTRETAIL;ZKL;5;0.00;0.00;0.00
26/06/2024;ID;IDR;DIRECTRETAIL;ZTA;1853;600755000.00;0.00;36045.30
26/06/2024;ID;IDR;WEBSITE;ZTA;364;175772000.00;0.00;10546.32
26/06/2024;KG;KGS;CEF;ZTA;39;180002.00;0.01;1980.02
26/06/2024;MA;MAD;CEF;ZKL;1;0.00;0.10;0.00
26/06/2024;MA;MAD;CEF;ZTA;65;23940.00;0.10;2274.30
26/06/2024;MA;MAD;DIRECTRETAIL;ZKL;3;0.00;0.10;0.00
26/06/2024;MA;MAD;DIRECTRETAIL;ZTA;19;9315.00;0.10;884.93
26/06/2024;MV;MVR;DIRECTRETAIL;ZTA;8;9215.00;0.06;562.12
26/06/2024;MX;MXN;CEF;ZTA;172;106661.60;0.05;5002.43
26/06/2024;MX;MXN;CSC;ZKL;9;0.00;0.05;0.00
26/06/2024;MX;MXN;CSC;ZL2;2;1736.20;0.05;81.43
26/06/2024;MX;MXN;CSC;ZLD;5;5.00;0.05;0.23
26/06/2024;MX;MXN;CSC;ZTA;28;16793.30;0.05;787.61
26/06/2024;MX;MXN;DIRECTRETAIL;ZKL;2;0.00;0.05;0.00
26/06/2024;MX;MXN;DIRECTRETAIL;ZTA;315;256104.88;0.05;12011.32
26/06/2024;MX;MXN;INDIRECTRETAIL;ZBC;90;60214.70;0.05;2824.07
26/06/2024;MX;MXN;WEBSITE;ZL2;8;7124.20;0.05;334.12
26/06/2024;MX;MXN;WEBSITE;ZL3;21;19158.00;0.05;898.51
26/06/2024;MX;MXN;WEBSITE;ZLD;67;67.00;0.05;3.14
26/06/2024;MX;MXN;WEBSITE;ZTA;97;75188.97;0.05;3526.36
26/06/2024;PH;PHP;CEF;ZTA;716;149330.07;0.02;2441.55
26/06/2024;PH;PHP;DIRECTRETAIL;ZTA;896;1016150.00;0.02;16614.05
26/06/2024;PH;PHP;INDIRECTRETAIL;ZBC;1;1689.00;0.02;27.62
26/06/2024;PH;PHP;INDIRECTRETAILSR;ZDE;11;18390.00;0.02;300.68
26/06/2024;PH;PHP;WEBSITE;ZTA;216;420272.00;0.02;6871.45
26/06/2024;SK;EUR;CEF;ZBC;152;5128.80;1.00;5128.80
26/06/2024;SK;EUR;CEF;ZTA;47;1425.90;1.00;1425.90
26/06/2024;SK;EUR;CSC;ZKL;2;0.00;1.00;0.00
26/06/2024;SK;EUR;CSC;ZTA;102;3601.30;1.00;3601.30
26/06/2024;SK;EUR;DIRECTRETAIL;ZKL;153;0.00;1.00;0.00
26/06/2024;SK;EUR;DIRECTRETAIL;ZTA;1540;61011.76;1.00;61011.76
26/06/2024;SK;EUR;INDIRECTRETAIL;ZBC;43;1533.50;1.00;1533.50
26/06/2024;SK;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
26/06/2024;SK;EUR;WEBSITE;ZL2;1;35.50;1.00;35.50
26/06/2024;SK;EUR;WEBSITE;ZLD;3;40.50;1.00;40.50
26/06/2024;SK;EUR;WEBSITE;ZTA;327;21317.06;1.00;21317.06
26/06/2024;TN;TND;CEF;ZTA;18;5760.00;0.30;1733.76
26/06/2024;TN;TND;DIRECTRETAIL;ZKL;9;0.00;0.30;0.00
26/06/2024;TN;TND;DIRECTRETAIL;ZTA;21;6525.00;0.30;1964.03
27/06/2024;AE;AED;CSC;ZKL;3;0.00;0.26;0.00
27/06/2024;AE;AED;CSC;ZTA;4;1290.00;0.26;335.40
27/06/2024;AE;AED;DIRECTRETAIL;ZKL;1;0.00;0.26;0.00
27/06/2024;AE;AED;DIRECTRETAIL;ZTA;141;39425.00;0.26;10250.50
27/06/2024;AE;AED;INDIRECTRETAIL;ZBC;7;1530.00;0.26;397.80
27/06/2024;AE;AED;WEBSITE;ZTA;71;28190.00;0.26;7329.40
27/06/2024;AZ;AZN;CEF;ZTA;125;10163.60;0.56;5691.62
27/06/2024;CR;CRC;CEF;ZTA;11;361700.00;0.00;687.23
27/06/2024;CR;CRC;CSC;ZTA;8;223150.00;0.00;423.99
27/06/2024;CR;CRC;WEBSITE;ZTA;6;144400.00;0.00;274.36
27/06/2024;CZ;CZK;CEF;ZTA;110;64637.00;0.04;2559.63
27/06/2024;CZ;CZK;CSC;ZKL;6;0.00;0.04;0.00
27/06/2024;CZ;CZK;CSC;ZRS;1;0.00;0.04;0.00
27/06/2024;CZ;CZK;CSC;ZTA;106;101517.00;0.04;4020.07
27/06/2024;CZ;CZK;CSC;ZUP;9;4910.00;0.04;194.44
27/06/2024;CZ;CZK;DIRECTRETAIL;ZKL;267;0.00;0.04;0.00
27/06/2024;CZ;CZK;DIRECTRETAIL;ZTA;5050;5723170.00;0.04;226637.53
27/06/2024;CZ;CZK;DIRECTRETAIL;ZUP;10;5422.00;0.04;214.71
27/06/2024;CZ;CZK;INDIRECTRETAIL;ZBC;31;18359.00;0.04;727.02
27/06/2024;CZ;CZK;WEBSITE;ZKL;4;0.00;0.04;0.00
27/06/2024;CZ;CZK;WEBSITE;ZL2;2;2230.00;0.04;88.31
27/06/2024;CZ;CZK;WEBSITE;ZL3;1;1115.00;0.04;44.15
27/06/2024;CZ;CZK;WEBSITE;ZLD;4;1500.00;0.04;59.40
27/06/2024;CZ;CZK;WEBSITE;ZTA;652;1212301.00;0.04;48007.12
27/06/2024;CZ;CZK;WEBSITE;ZUP;1;990.00;0.04;39.20
27/06/2024;DE;EUR;ATHOME;ZFG;226;0.00;1.00;0.00
27/06/2024;DE;EUR;CEF;ZTA;287;7264.20;1.00;7264.20
27/06/2024;DE;EUR;CSC;ZKL;42;0.00;1.00;0.00
27/06/2024;DE;EUR;CSC;ZLD;2;0.00;1.00;0.00
27/06/2024;DE;EUR;CSC;ZRS;3;0.00;1.00;0.00
27/06/2024;DE;EUR;CSC;ZTA;177;373.30;1.00;373.30
27/06/2024;DE;EUR;DIRECTRETAIL;ZKL;39;0.00;1.00;0.00
27/06/2024;DE;EUR;DIRECTRETAIL;ZTA;1238;34386.20;1.00;34386.20
27/06/2024;DE;EUR;INDIRECTRETAIL;ZBC;3;97.00;1.00;97.00
27/06/2024;DE;EUR;INDIRECTRETAILSR;ZDE;761;43385.00;1.00;43385.00
27/06/2024;DE;EUR;INDIRECTRETAILSR;ZFG;579;0.00;1.00;0.00
27/06/2024;DE;EUR;WEBSITE;ZKL;38;0.00;1.00;0.00
27/06/2024;DE;EUR;WEBSITE;ZL2;13;577.00;1.00;577.00
27/06/2024;DE;EUR;WEBSITE;ZLD;168;0.00;1.00;0.00
27/06/2024;DE;EUR;WEBSITE;ZTA;1426;109945.02;1.00;109945.02
27/06/2024;EG;EGP;CSC;ZKL;2;0.00;0.02;0.00
27/06/2024;EG;EGP;CSC;ZTA;133;236530.07;0.02;4446.77
27/06/2024;EG;EGP;DIRECTRETAIL;ZKL;91;0.00;0.02;0.00
27/06/2024;EG;EGP;DIRECTRETAIL;ZTA;603;562929.05;0.02;10583.07
27/06/2024;EG;EGP;INDIRECTRETAILSR;ZDE;55;52704.30;0.02;990.84
27/06/2024;EG;EGP;WEBSITE;ZKL;7;0.00;0.02;0.00
27/06/2024;EG;EGP;WEBSITE;ZTA;342;620412.37;0.02;11663.75
27/06/2024;FR;EUR;CSC;ZKL;17;0.00;1.00;0.00
27/06/2024;FR;EUR;CSC;ZTA;6;222.50;1.00;222.50
27/06/2024;FR;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
27/06/2024;FR;EUR;WEBSITE;ZL2;3;114.00;1.00;114.00
27/06/2024;FR;EUR;WEBSITE;ZL3;3;114.00;1.00;114.00
27/06/2024;FR;EUR;WEBSITE;ZLD;5;5.00;1.00;5.00
27/06/2024;FR;EUR;WEBSITE;ZTA;116;6285.95;1.00;6285.95
27/06/2024;GB;GBP;CSC;ZKL;31;0.00;1.21;0.00
27/06/2024;GB;GBP;CSC;ZL2;1;9.00;1.21;10.89
27/06/2024;GB;GBP;CSC;ZRS;2;0.00;1.21;0.00
27/06/2024;GB;GBP;CSC;ZTA;13;486.15;1.21;588.24
27/06/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
27/06/2024;GB;GBP;DIRECTRETAIL;ZTA;84;3050.00;1.21;3690.50
27/06/2024;GB;GBP;DIRECTRETAIL;ZUP;1;19.00;1.21;22.99
27/06/2024;GB;GBP;INDIRECTRETAILSR;ZDE;161;4749.00;1.21;5746.29
27/06/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;19;461.00;1.21;557.81
27/06/2024;GB;GBP;WEBSITE;ZKL;7;0.00;1.21;0.00
27/06/2024;GB;GBP;WEBSITE;ZL2;30;400.00;1.21;484.00
27/06/2024;GB;GBP;WEBSITE;ZL3;4;66.00;1.21;79.86
27/06/2024;GB;GBP;WEBSITE;ZLD;61;610.00;1.21;738.10
27/06/2024;GB;GBP;WEBSITE;ZTA;1344;113352.29;1.21;137156.27
27/06/2024;GB;GBP;WEBSITE;ZUP;3;67.00;1.21;81.07
27/06/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
27/06/2024;ID;IDR;CEF;ZTA;3224;821939025.00;0.00;49316.34
27/06/2024;ID;IDR;CSC;ZTA;21;9681000.00;0.00;580.86
27/06/2024;ID;IDR;DIRECTRETAIL;ZKL;6;0.00;0.00;0.00
27/06/2024;ID;IDR;DIRECTRETAIL;ZTA;1920;616679000.00;0.00;37000.74
27/06/2024;ID;IDR;WEBSITE;ZTA;365;165081000.00;0.00;9904.86
27/06/2024;KG;KGS;CEF;ZTA;38;161668.00;0.01;1778.35
27/06/2024;MA;MAD;CEF;ZTA;63;27564.92;0.10;2618.67
27/06/2024;MA;MAD;DIRECTRETAIL;ZKL;1;0.00;0.10;0.00
27/06/2024;MA;MAD;DIRECTRETAIL;ZTA;31;10155.00;0.10;964.73
27/06/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
27/06/2024;MV;MVR;DIRECTRETAIL;ZTA;20;23140.00;0.06;1411.54
27/06/2024;MX;MXN;CEF;ZTA;174;110063.80;0.05;5161.99
27/06/2024;MX;MXN;CSC;ZKL;3;0.00;0.05;0.00
27/06/2024;MX;MXN;CSC;ZL2;5;3830.80;0.05;179.66
27/06/2024;MX;MXN;CSC;ZL3;6;4788.00;0.05;224.56
27/06/2024;MX;MXN;CSC;ZLD;5;5.00;0.05;0.23
27/06/2024;MX;MXN;CSC;ZTA;51;32399.80;0.05;1519.55
27/06/2024;MX;MXN;DIRECTRETAIL;ZKL;6;0.00;0.05;0.00
27/06/2024;MX;MXN;DIRECTRETAIL;ZTA;302;218328.50;0.05;10239.61
27/06/2024;MX;MXN;INDIRECTRETAIL;ZBC;110;68861.40;0.05;3229.60
27/06/2024;MX;MXN;WEBSITE;ZKL;1;0.00;0.05;0.00
27/06/2024;MX;MXN;WEBSITE;ZL2;3;2994.00;0.05;140.42
27/06/2024;MX;MXN;WEBSITE;ZL3;17;15366.00;0.05;720.67
27/06/2024;MX;MXN;WEBSITE;ZLD;57;57.00;0.05;2.67
27/06/2024;MX;MXN;WEBSITE;ZTA;53;40506.82;0.05;1899.77
27/06/2024;PH;PHP;CEF;ZTA;828;253850.05;0.02;4150.45
27/06/2024;PH;PHP;DIRECTRETAIL;ZKL;2;0.00;0.02;0.00
27/06/2024;PH;PHP;DIRECTRETAIL;ZTA;967;1038128.00;0.02;16973.39
27/06/2024;PH;PHP;INDIRECTRETAIL;ZBC;1;1689.00;0.02;27.62
27/06/2024;PH;PHP;INDIRECTRETAILSR;ZDE;23;38870.00;0.02;635.52
27/06/2024;PH;PHP;WEBSITE;ZTA;251;378581.00;0.02;6189.80
27/06/2024;SK;EUR;CEF;ZBC;207;6906.30;1.00;6906.30
27/06/2024;SK;EUR;CEF;ZTA;53;1557.00;1.00;1557.00
27/06/2024;SK;EUR;CSC;ZKL;2;0.00;1.00;0.00
27/06/2024;SK;EUR;CSC;ZTA;47;2384.51;1.00;2384.51
27/06/2024;SK;EUR;DIRECTRETAIL;ZKL;128;0.00;1.00;0.00
27/06/2024;SK;EUR;DIRECTRETAIL;ZTA;1718;70924.40;1.00;70924.40
27/06/2024;SK;EUR;INDIRECTRETAIL;ZBC;59;2428.70;1.00;2428.70
27/06/2024;SK;EUR;WEBSITE;ZKL;5;0.00;1.00;0.00
27/06/2024;SK;EUR;WEBSITE;ZL2;1;35.50;1.00;35.50
27/06/2024;SK;EUR;WEBSITE;ZLD;2;27.00;1.00;27.00
27/06/2024;SK;EUR;WEBSITE;ZTA;353;25428.05;1.00;25428.05
27/06/2024;TN;TND;CEF;ZTA;17;5270.00;0.30;1586.27
27/06/2024;TN;TND;CSC;ZTA;1;175.00;0.30;52.68
27/06/2024;TN;TND;DIRECTRETAIL;ZKL;8;0.00;0.30;0.00
27/06/2024;TN;TND;DIRECTRETAIL;ZTA;19;3520.00;0.30;1059.52
27/06/2024;TN;TND;WEBSITE;ZTA;2;500.00;0.30;150.50
28/06/2024;AE;AED;CSC;ZKL;2;0.00;0.26;0.00
28/06/2024;AE;AED;DIRECTRETAIL;ZKL;2;0.00;0.26;0.00
28/06/2024;AE;AED;DIRECTRETAIL;ZTA;150;43665.00;0.26;11352.90
28/06/2024;AE;AED;WEBSITE;ZTA;68;23740.00;0.26;6172.40
28/06/2024;AZ;AZN;CEF;ZTA;123;13657.80;0.56;7648.37
28/06/2024;CR;CRC;CEF;ZTA;13;427000.00;0.00;811.30
28/06/2024;CR;CRC;CSC;ZTA;8;203600.00;0.00;386.84
28/06/2024;CR;CRC;WEBSITE;ZTA;4;61000.00;0.00;115.90
28/06/2024;CZ;CZK;CEF;ZTA;139;81533.00;0.04;3228.71
28/06/2024;CZ;CZK;CSC;ZKL;6;0.00;0.04;0.00
28/06/2024;CZ;CZK;CSC;ZTA;81;84064.00;0.04;3328.93
28/06/2024;CZ;CZK;CSC;ZUP;14;7860.00;0.04;311.26
28/06/2024;CZ;CZK;DIRECTRETAIL;ZKL;298;0.00;0.04;0.00
28/06/2024;CZ;CZK;DIRECTRETAIL;ZTA;5780;6242188.00;0.04;247190.64
28/06/2024;CZ;CZK;DIRECTRETAIL;ZUP;11;8901.00;0.04;352.48
28/06/2024;CZ;CZK;INDIRECTRETAIL;ZBC;57;27773.00;0.04;1099.81
28/06/2024;CZ;CZK;WEBSITE;ZKL;7;0.00;0.04;0.00
28/06/2024;CZ;CZK;WEBSITE;ZL2;2;1530.00;0.04;60.59
28/06/2024;CZ;CZK;WEBSITE;ZL3;1;1690.00;0.04;66.92
28/06/2024;CZ;CZK;WEBSITE;ZTA;377;635909.00;0.04;25182.00
28/06/2024;DE;EUR;ATHOME;ZFG;251;0.00;1.00;0.00
28/06/2024;DE;EUR;CEF;ZTA;488;11687.41;1.00;11687.41
28/06/2024;DE;EUR;CSC;ZKL;43;0.00;1.00;0.00
28/06/2024;DE;EUR;CSC;ZRS;6;0.00;1.00;0.00
28/06/2024;DE;EUR;CSC;ZTA;191;244.00;1.00;244.00
28/06/2024;DE;EUR;DIRECTRETAIL;ZKL;31;0.00;1.00;0.00
28/06/2024;DE;EUR;DIRECTRETAIL;ZL2;2;98.00;1.00;98.00
28/06/2024;DE;EUR;DIRECTRETAIL;ZLD;1;0.00;1.00;0.00
28/06/2024;DE;EUR;DIRECTRETAIL;ZTA;1448;37984.91;1.00;37984.91
28/06/2024;DE;EUR;INDIRECTRETAIL;ZBC;15;681.00;1.00;681.00
28/06/2024;DE;EUR;INDIRECTRETAILSR;ZDE;981;56819.00;1.00;56819.00
28/06/2024;DE;EUR;INDIRECTRETAILSR;ZFG;794;0.00;1.00;0.00
28/06/2024;DE;EUR;WEBSITE;ZKL;24;0.00;1.00;0.00
28/06/2024;DE;EUR;WEBSITE;ZL2;112;4688.00;1.00;4688.00
28/06/2024;DE;EUR;WEBSITE;ZL3;16;644.00;1.00;644.00
28/06/2024;DE;EUR;WEBSITE;ZLD;159;0.00;1.00;0.00
28/06/2024;DE;EUR;WEBSITE;ZTA;1354;103395.30;1.00;103395.30
28/06/2024;EG;EGP;CSC;ZKL;1;0.00;0.02;0.00
28/06/2024;EG;EGP;CSC;ZTA;104;204680.14;0.02;3847.99
28/06/2024;EG;EGP;DIRECTRETAIL;ZKL;72;0.00;0.02;0.00
28/06/2024;EG;EGP;DIRECTRETAIL;ZTA;525;494279.26;0.02;9292.45
28/06/2024;EG;EGP;INDIRECTRETAILSR;ZDE;54;51736.17;0.02;972.64
28/06/2024;EG;EGP;WEBSITE;ZKL;5;0.00;0.02;0.00
28/06/2024;EG;EGP;WEBSITE;ZTA;368;560038.11;0.02;10528.72
28/06/2024;FR;EUR;CSC;ZKL;14;0.00;1.00;0.00
28/06/2024;FR;EUR;CSC;ZTA;5;75.00;1.00;75.00
28/06/2024;FR;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
28/06/2024;FR;EUR;WEBSITE;ZL2;6;228.00;1.00;228.00
28/06/2024;FR;EUR;WEBSITE;ZL3;3;114.00;1.00;114.00
28/06/2024;FR;EUR;WEBSITE;ZLD;5;5.00;1.00;5.00
28/06/2024;FR;EUR;WEBSITE;ZTA;82;4454.86;1.00;4454.86
28/06/2024;GB;GBP;CSC;ZKL;25;0.00;1.21;0.00
28/06/2024;GB;GBP;CSC;ZRS;12;0.00;1.21;0.00
28/06/2024;GB;GBP;CSC;ZTA;9;195.90;1.21;237.04
28/06/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
28/06/2024;GB;GBP;DIRECTRETAIL;ZTA;95;5749.00;1.21;6956.29
28/06/2024;GB;GBP;INDIRECTRETAILSR;ZDE;211;6389.00;1.21;7730.69
